Quota,temp_2,vento_10,vento_50,vento_75,vento_100,vento_125,vento_150,dens_50,dens_75,dens_100,dens_125,dens_150,prod_50,prod_75,prod_100,prod_125,prod_150,weib_50,weib_75,weib_100,weib_125,weib_150,onshore,Dist_cp,lat,long,id_cella,Shape_Area,dist_AT_km,dist_AAT_km,dist_linea_km
2.0,15.6817453384,4.74329711219,5.15741428848,5.21123285289,5.24233288295,5.2489300129,5.25260001402,240.72728397,262.663714321,283.160712926,300.391427769,319.317673081,2081.99428013,1924.82430246,2250.65408183,0.0,0.0,1.452450037,1.40515005589,1.35848999023,0.0,0.0,1.0,5.799,45.699,13.437,702563,2023178.94599,5.860618879376576,13.918766176952373,2.742926926579422
1.0,15.6676486016,4.7559771182,5.19113574166,5.25127139886,5.28506711969,5.29160574007,5.29465858324,253.260140834,275.686573312,295.914143415,312.432571254,330.943898153,2116.94287109,1963.06715402,2297.95530831,0.0,0.0,1.4258300066,1.38433003426,1.34336996078,0.0,0.0,1.0,6.959,45.698,13.455,702564,2023178.94599,7.004069396244196,13.216244119065152,2.205158915105399
271.0,15.0548513412,4.54358714423,6.10782855135,6.4606471683,6.69406144758,6.79577429672,6.83037140586,423.879002093,541.443000488,652.764000698,736.542281948,796.054986199,3023.13999721,2974.9428404,3322.03530831,0.0,0.0,1.31735002995,1.25530004501,1.20703995228,0.0,0.0,1.0,2.398,45.686,13.747,702580,2023178.94599,2.28398768367273,3.896857003454235,1.4318253874275588
305.0,14.2491004944,4.02826000216,6.23054140383,6.65335859606,6.90943997127,7.01356139707,7.05355426771,395.458284703,523.193711286,641.577142508,729.404855678,796.163837123,3171.14285714,3172.82571568,3490.90449079,0.0,0.0,1.43233001232,1.35037994385,1.2860699892,0.0,0.0,1.0,0.976,45.685,13.765,702581,2023178.94599,0.9138927140123587,3.165292768211529,0.539203528620925
296.0,13.6339934349,4.03536427477,6.38488288077,6.83864426721,7.09960430919,7.17814571431,7.20654141447,419.911141148,564.926425781,695.802287877,783.517429967,841.554435826,3266.87998744,3252.49144392,3568.16959204,0.0,0.0,1.41375994682,1.3286999464,1.26622998714,0.0,0.0,1.0,0.449,45.685,13.783,702582,2023178.80375,0.3882416644778496,2.286214813830764,0.28552649765354876
314.0,13.1277029991,4.16687999762,6.42756858854,6.89701713045,7.18669997766,7.28390287356,7.32734856999,396.506285226,534.069287249,663.597999721,752.380288156,813.178166115,3329.8242885,3336.89285017,3698.6655126,0.0,0.0,1.50450003147,1.41182005405,1.34002995491,0.0,0.0,1.0,1.867,45.684,13.801,702583,2023178.94599,0.9453727708642092,1.1906390381829135,0.34764628479885956
325.0,12.6940496445,3.90095143039,6.3895599809,6.92443716407,7.25787429581,7.37007854577,7.4225899728,359.850856899,500.268140346,632.929998535,720.019143764,780.828552057,3335.32714844,3410.4842899,3771.65714405,0.0,0.0,1.59117996693,1.48626995087,1.40321004391,0.0,0.0,1.0,2.877,45.683,13.819,702584,2023178.94599,0.09639813749169314,0.09639813749169314,0.1428828985139493
389.0,12.3325484276,3.66513856246,6.31738998206,6.90847426564,7.28509144538,7.41560855129,7.47760853803,331.447430315,474.624855504,610.617853795,696.97414502,756.924776417,3277.24857003,3411.46000977,3808.41347118,0.0,0.0,1.66271996498,1.54648995399,1.45410001278,0.0,0.0,1.0,3.073,45.682,13.838,702585,2023178.80375,0.9695308899647441,0.9695308899647441,0.7568177054531043
3.0,14.6674945832,3.00577429064,4.06826144213,4.27365282658,4.39222570356,4.40880285158,4.39884711522,84.5802002877,101.551600218,115.528285069,122.464429252,130.783591416,1110.63570731,1085.43429129,1569.26204052,0.0,0.0,1.70789003372,1.65254998207,1.59841001034,0.0,0.0,1.0,7.141,45.726,13.037,703390,2023179.08823,0.22130306353526874,15.378829881521447,0.251252032393019
4.0,15.3868544578,3.5060314387,4.17445569133,4.32167999392,4.40655858497,4.41334144261,4.39771857832,93.518971507,106.944714251,117.762857561,123.474142613,131.290204276,1198.96714565,1121.25285575,1551.02571339,0.0,0.0,1.68875002861,1.64100003242,1.59507000446,0.0,0.0,1.0,6.408,45.726,13.055,703391,2023178.94599,1.5182365542002878,14.29181636538128,0.11691705790439112
2.0,15.5077927589,3.80607430201,4.2909943195,4.38071286508,4.42845856838,4.41996858858,4.39869573447,101.880600401,111.964858067,120.06214345,124.374428624,131.903529026,1290.89857701,1158.94143345,1557.45510164,0.0,0.0,1.67833995819,1.63399994373,1.59095001221,0.0,0.0,1.0,5.781,45.725,13.073,703392,2023179.08823,2.867877773161391,13.274108851211226,0.7039167940154878
0.0,15.7801483154,4.40834854403,4.64915002906,4.64408860506,4.6107571225,4.55862282647,4.51576574779,135.636572248,142.282856672,147.797427839,151.388428397,162.582773988,1586.25571987,1368.06571429,1708.52408123,0.0,0.0,1.66719996929,1.61310005188,1.55315995216,0.0,0.0,1.0,7.388,45.719,13.238,703401,2023179.08823,7.086206886308792,7.106921236163506,4.182253641136191
1.0,15.7216952324,4.44205283053,4.69593139923,4.69975000623,4.67635714569,4.63516426629,4.60504856456,142.536570958,150.99957237,158.364000506,164.085856271,178.437592743,1644.14428711,1441.07429408,1766.32142887,0.0,0.0,1.64602994919,1.58758997917,1.52347004414,0.0,0.0,1.0,7.246,45.717,13.292,703404,2023179.08823,5.670457970312651,8.58848130903246,3.9489082701005023
0.0,15.6951444626,4.43522288977,4.70393998136,4.71170430219,4.69415715546,4.66059854619,4.63673429323,145.067000122,154.391428258,162.721571655,169.693000436,185.444672271,1656.90713937,1461.3457101,1787.62285834,0.0,0.0,1.6349799633,1.57472002506,1.50982999802,0.0,0.0,1.0,5.911,45.716,13.31,703405,2023178.94599,5.1389211349125485,9.474872889370893,2.8258570474993867
1.0,15.4923952103,4.47859996907,4.84703712854,4.92121142844,4.97728425363,5.00653142247,5.02703142844,183.270143119,204.017000174,224.726141602,243.585001953,265.935670878,1875.65427944,1752.06571777,2068.7777554,0.0,0.0,1.50836002827,1.45183002949,1.39771997929,0.0,0.0,1.0,2.785,45.713,13.402,703410,2023179.08823,2.912440552144389,13.827222136488087,1.6195705598963672
2.0,15.5082443238,4.45001857014,4.88927285278,4.97657429221,5.04334284001,5.07953860092,5.10211569929,191.200857091,215.538001046,240.121570522,262.286712472,286.008328927,1898.20570592,1780.78856655,2114.5222442,0.0,0.0,1.49737000465,1.43875002861,1.38348996639,0.0,0.0,1.0,3.803,45.712,13.42,703411,2023178.94599,3.9206420332859406,13.701562133070205,1.4556122513982956
2.0,15.5090477943,4.41310712797,4.91933569288,5.02182289004,5.09873859508,5.13840145852,5.16136287558,199.751429635,227.377141183,254.70899993,278.327143206,302.676390346,1928.34141323,1821.47714355,2169.55081513,0.0,0.0,1.4791200161,1.42156004906,1.36847996712,0.0,0.0,1.0,5.021,45.711,13.438,703412,2023179.08823,5.111699739565768,12.834241988861448,1.8067535301267887
2.0,15.3679974556,4.35353573063,4.97095429526,5.08350427835,5.1611628569,5.19699855961,5.21753571577,216.303999634,245.887429025,273.56214495,296.12157258,319.61897726,1987.48427037,1883.90714914,2225.0899994,0.0,0.0,1.44718003273,1.39652001858,1.34862005711,0.0,0.0,1.0,6.325,45.711,13.456,703413,2023179.08823,6.3365708413843915,11.974885924415098,0.800866029434404
3.0,15.4523075104,4.4924042834,5.09502428103,5.19199999961,5.25308997319,5.27674855552,5.28880428292,242.273141044,270.641284005,296.400142229,317.127712298,339.341306641,2050.83143834,1924.2814209,2279.5522443,0.0,0.0,1.4187400341,1.37461996078,1.33135998249,0.0,0.0,1.0,7.672,45.71,13.474,703414,2023178.94599,7.318482638637078,11.317948549572996,0.7707235796012614
3.0,15.5808551788,4.64966998814,5.20905855748,5.28784426647,5.33234140261,5.34485713303,5.35075143773,270.019570033,296.169713867,319.301715995,337.81671582,358.49628416,2131.02427455,1983.14998884,2341.67632613,0.0,0.0,1.40762996674,1.36340999603,1.32065999508,0.0,0.0,1.0,9.041,45.709,13.493,703415,2023179.08823,8.296068297355292,10.763726951249845,0.5490127147363763
0.0,14.7757056236,3.55485569406,5.83337711182,6.24587859968,6.49988431128,6.60654716612,6.6459800315,357.884714286,481.604857422,592.680425851,673.843712542,733.400251245,2861.76000977,2871.43855469,3229.2577571,0.0,0.0,1.35778999329,1.27400994301,1.21445000172,0.0,0.0,1.0,4.092,45.7,13.729,703428,2023178.94599,2.9463002718218276,3.4743109108197903,0.30953581338804903
271.0,14.2842538834,4.06852429801,6.06567282833,6.45194859209,6.6951814299,6.80274571228,6.84522431484,370.274143066,483.543000558,589.55871296,671.115138602,734.897883639,3043.79286412,3040.32569754,3383.61938556,0.0,0.0,1.4244300127,1.34180998802,1.27653002739,0.0,0.0,1.0,2.811,45.699,13.748,703429,2023179.08823,2.084546252761123,2.686961173398916,0.3721692031700531
305.0,13.5011575699,4.05236997768,6.11710570132,6.5354143142,6.80142853801,6.9243213957,6.97868572802,342.614571289,451.582140206,556.435855259,639.452997419,707.815061872,3112.47286551,3150.88286412,3485.85387994,0.0,0.0,1.52717995644,1.43840003014,1.3606300354,0.0,0.0,1.0,1.761,45.698,13.766,703430,2023179.08823,1.2726645750053562,1.9552670912718495,0.5454673703740937
296.0,13.0342472076,3.8054128797,5.99318139607,6.46025003132,6.77286428776,6.93067001777,7.0083985415,293.037144706,394.794715995,497.166717843,581.400143764,654.998832071,3041.46714565,3164.50999581,3518.19367407,0.0,0.0,1.63659000397,1.53602004051,1.44428002834,0.0,0.0,1.0,0.482,45.697,13.784,703431,2023178.94599,0.2043182967877258,1.2235881502235249,0.2146333303855835
314.0,13.406903553,4.29406997589,6.23433285178,6.68665002341,6.99238858967,7.13600717041,7.20731713878,324.266716343,432.263287423,541.836854492,627.743287388,690.17242326,3244.31141881,3305.6699986,3661.64734853,0.0,0.0,1.62781000137,1.52951002121,1.44041001797,0.0,0.0,1.0,0.987,45.697,13.802,703432,2023179.08823,0.14222485463499168,0.3352270548371617,0.14222485463499168
332.0,12.5126460075,3.83969570197,6.11715143252,6.63220717316,6.98479430878,7.14007997212,7.21815568704,285.611143032,395.767428746,508.729860561,592.326856445,654.402575056,3167.39285714,3311.41858398,3699.9899992,0.0,0.0,1.70634996891,1.59011995792,1.48965001106,0.0,0.0,1.0,2.401,45.696,13.82,703433,2023179.08823,0.6584420223509464,0.6584420223509464,0.25979044686186775
3.0,14.5415065766,2.770479985,3.95646430867,4.21241287962,4.37153288132,4.40806140734,4.40657145632,74.0761996756,93.9049713327,111.548999791,120.965999983,130.051368092,1014.2585798,1039.27999721,1556.50530493,0.0,0.0,1.75837004185,1.68388998508,1.61454999447,0.0,0.0,1.0,5.367,45.74,13.02,704238,2023179.08822,1.5341966352151095,15.439074317610917,0.22932749231852423
3.0,14.5670998573,2.80871856073,3.984717146,4.22515430658,4.36951571302,4.39478568817,4.38653573979,76.0063712193,95.1040861677,111.479143694,119.766142369,128.389855685,1030.3314209,1038.50542718,1542.58326541,0.0,0.0,1.75849997997,1.68622994423,1.61916005611,0.0,0.0,1.0,5.834,45.739,13.038,704239,2023179.08822,0.19528870496516096,14.421410268581065,0.13457129977922502
3.0,14.6151936531,3.01239715137,4.0809385522,4.28333427089,4.39639998459,4.4064414311,4.39000573358,82.4651718994,99.6680574568,113.493714547,120.36914345,128.364142015,1103.90713937,1076.24857282,1540.33183614,0.0,0.0,1.7532800436,1.68719995022,1.6247099638,0.0,0.0,1.0,6.582,45.738,13.056,704240,2023178.94599,1.1675274672516804,13.40320908562541,0.526994459278829
3.0,14.8096964836,3.32375998615,4.19829142862,4.3358143003,4.40540572207,4.4003671523,4.37785713505,91.8376861764,105.111856602,115.44600061,120.821999494,128.279712505,1199.08714076,1110.27714914,1532.67204141,0.0,0.0,1.72476005554,1.66883003712,1.61436998844,0.0,0.0,1.0,7.135,45.738,13.074,704241,2023179.08822,2.482619105221188,12.316393103706877,0.46112118403859004
3.0,15.7030432701,4.11748854645,4.38056431876,4.41710855528,4.43302573863,4.41469716097,4.38782426034,105.278857387,112.125000872,118.231571045,122.196571568,129.397101555,1346.0042899,1160.1385798,1521.983266,0.0,0.0,1.71009004116,1.66593003273,1.61864995956,0.0,0.0,1.0,6.878,45.737,13.093,704242,2023179.08823,3.9095528985696406,11.237914542162939,0.5463877803493732
2.0,15.8335040092,4.2410328627,4.45665999196,4.46610859399,4.45641288919,4.41911712121,4.38192715199,110.709713675,116.121427595,120.79042885,123.724999756,130.971000388,1417.68999372,1206.39713937,1540.94265266,0.0,0.0,1.7070800066,1.65981996059,1.60907995701,0.0,0.0,1.0,6.911,45.737,13.111,704243,2023178.94599,4.087324134986828,10.151144259604306,0.5701139351954978
1.0,15.6200445175,4.31304859336,4.5443900116,4.55436431499,4.5437756929,4.51134142432,4.48545996946,125.880000593,134.051570522,141.701572056,147.500142875,161.412307094,1512.46285575,1321.94713518,1677.06816257,0.0,0.0,1.66264998913,1.59930002689,1.53369998932,0.0,0.0,1.0,6.938,45.73,13.293,704253,2023179.08823,4.348069363790493,7.441891685065574,2.5775880327367062
0.0,15.17220335,3.80543715622,4.44820999512,4.58057572911,4.67568141763,4.71742285274,4.73823569406,126.967143101,148.918429583,170.861427769,189.373001046,212.844999482,1499.41142927,1443.54856794,1849.06367267,0.0,0.0,1.58619999886,1.51024997234,1.4415500164,0.0,0.0,1.0,0.855,45.726,13.384,704258,2023179.08822,1.014672306358157,11.824348675978598,0.11925504051112926
4.0,15.1302955627,4.08334999499,4.67050142768,4.78713856201,4.87531139906,4.92354285843,4.95295283737,154.890858085,178.538427717,202.758143572,224.628287423,248.238530872,1706.38713728,1624.16000628,1966.49020309,0.0,0.0,1.53576004505,1.47177004814,1.41149997711,0.0,0.0,1.0,1.841,45.726,13.403,704259,2023179.08823,1.941830748935436,12.88734788495821,0.27212967368387453
3.0,15.1578562736,4.02673854686,4.65387141486,4.79525711053,4.90281283347,4.96391001051,4.99884570716,157.480001011,185.775286098,214.19757244,239.102429199,264.869859151,1711.33714076,1652.52713867,2013.88306063,0.0,0.0,1.52573001385,1.45876002312,1.39672005177,0.0,0.0,1.0,3.177,45.725,13.421,704260,2023178.94599,3.2483725297399717,12.670711795030948,0.3065275682711392
3.0,15.1282523155,3.83721287168,4.64231568651,4.8229642865,4.95659139605,5.02667000096,5.06501002707,158.32442906,192.429857579,225.914001883,253.603143973,281.755938581,1716.20143345,1693.89856585,2075.05530493,0.0,0.0,1.51335000992,1.44191002846,1.37849998474,0.0,0.0,1.0,4.565,45.724,13.439,704261,2023179.08822,4.517849998979249,11.722798018650245,1.084870309405248
3.0,14.6060498238,3.47729429402,4.65486854817,4.8709614476,5.02091569105,5.09460286649,5.13363282556,166.589571673,207.220572004,245.402429339,275.18714352,304.091636216,1730.27143206,1729.97713728,2129.45387775,0.0,0.0,1.48900997639,1.4198499918,1.35953998566,0.0,0.0,1.0,5.97,45.724,13.457,704262,2023179.08822,5.285919374838085,10.785067678966282,0.4943376772667225
3.0,14.8101046562,3.63157141396,4.78748574506,4.98772284385,5.11954288315,5.1805085902,5.21310859305,194.24028608,236.118142473,273.749143241,302.112429932,329.850571169,1836.89857701,1804.50999302,2188.32734754,0.0,0.0,1.44843995571,1.38952994347,1.33735001087,0.0,0.0,1.0,7.381,45.723,13.475,704263,2023178.94599,6.3014444499459925,10.045289680192246,0.23381930722053662
3.0,15.0739968299,3.98207000528,4.9789885752,5.13203284797,5.2266814326,5.26905998677,5.29152711077,234.684143032,271.903143729,304.279571777,329.221000244,355.012900032,1959.21428571,1872.54285017,2249.35346919,0.0,0.0,1.39652001858,1.35220003128,1.30996000767,0.0,0.0,1.0,8.098,45.722,13.494,704264,2023179.08823,6.889581544815697,9.41861826640991,0.5554289703108467
3.0,15.7684076309,4.58436000619,5.18837143269,5.28247145789,5.33897431037,5.36081140871,5.37243140869,285.084997977,314.957714983,341.812143311,363.120285854,385.926225332,2112.09713309,1971.94571568,2327.7677559,0.0,0.0,1.35924994946,1.32309997082,1.285400033,0.0,0.0,1.0,7.866,45.721,13.512,704265,2023179.08822,7.3923815550381615,8.99703441264176,0.45872256038740666
0.0,14.7652962684,3.57818430232,5.70484145192,6.07703284284,6.29946857043,6.39735853895,6.43980571627,327.242430176,435.921858154,530.262857561,599.924143834,657.757205377,2771.46714565,2784.70572266,3139.59612185,0.0,0.0,1.36230003834,1.27788996696,1.22056996822,0.0,0.0,1.0,5.986,45.713,13.712,704276,2023179.08823,2.693200970937709,3.16440531618303,0.7221779789603727
243.0,14.0254962921,3.55847429504,5.87318998579,6.27385145632,6.49882860142,6.59539143426,6.63635142715,327.938141427,439.005430629,534.431572963,605.467142787,667.335431551,2906.84999302,2931.26427595,3280.36734833,0.0,0.0,1.43871998787,1.35028004646,1.28462004662,0.0,0.0,1.0,4.789,45.713,13.73,704277,2023178.94599,1.7961213252218182,2.2983720702279498,0.35297605965827283
240.0,13.6328971863,3.78305431774,5.99693998853,6.38581430509,6.61024855955,6.71255999231,6.76125573203,325.51314195,427.869858922,518.762425502,589.928432687,653.833290896,3009.11000279,3034.8828404,3374.87714106,0.0,0.0,1.51842999458,1.42491996288,1.35092997551,0.0,0.0,1.0,3.524,45.712,13.749,704278,2023179.08822,0.9364735241909301,1.4782207811471482,0.42438086420256843
270.0,13.1579926491,3.71645715557,5.9872914139,6.39897570162,6.64364711258,6.7667528624,6.82943568691,298.385999058,394.836141218,483.000141811,555.378861468,619.650676708,3025.77856445,3090.08571847,3421.28449159,0.0,0.0,1.60690999031,1.50512003899,1.42044997215,0.0,0.0,1.0,2.252,45.711,13.767,704279,2023179.08822,0.11964328653626215,0.7471084100785137,0.13780235287365133
285.0,12.743602562,3.45783428679,5.8268942911,6.27142572239,6.55117570855,6.70962711679,6.79741284657,253.600999128,341.578712856,425.501997628,498.724430943,564.492757952,2900.8328683,3044.74144113,3395.84918228,0.0,0.0,1.69386005402,1.58223998547,1.48801994324,0.0,0.0,1.0,1.33,45.71,13.785,704280,2023178.94599,0.04466304179026128,0.04466304179026128,0.07912856483698662
330.0,12.4349997521,3.09106141974,5.60420284705,6.08660003017,6.40432283369,6.59659998056,6.70879714395,212.006715036,292.56485641,371.992856864,443.443715472,510.642893036,2692.05426897,2930.9371582,3309.01673569,0.0,0.0,1.76254999638,1.64193999767,1.5412299633,0.0,0.0,1.0,1.585,45.709,13.803,704281,2023179.08823,0.6079728729676527,0.6079728729676527,0.18922338309549386
381.0,12.3485568047,3.50735143381,5.77166856336,6.29492143986,6.67371858719,6.86593283633,6.97226145669,218.900856846,308.918856829,404.716570661,479.687140765,540.120676967,2854.12430246,3130.52427037,3493.92775391,0.0,0.0,1.80055999756,1.6693199873,1.55806005001,0.0,0.0,1.0,2.702,45.709,13.822,704282,2023179.08822,1.643555008964548,1.643555008964548,0.19776381644299287
4.0,14.5262454032,2.75408144455,3.9302043166,4.19148711288,4.35682425698,4.39737998598,4.39654712435,72.6371998186,92.5176858538,110.46799932,120.212571847,129.048795336,996.942853655,1027.43171777,1535.25591717,0.0,0.0,1.76204001904,1.68654000759,1.6149200201,0.0,0.0,1.0,3.988,45.753,13.021,705087,2023178.94599,1.4601101817910989,14.489269866150336,0.37899921440920564
4.0,14.5604556084,2.7806899865,3.93915858412,4.18705283879,4.34097858501,4.37294426082,4.36933429862,73.2797425363,92.1924002529,108.820713484,117.511000401,126.247654422,997.560006278,1012.0565791,1518.05959144,0.0,0.0,1.76434004307,1.69095003605,1.62242996693,0.0,0.0,1.0,4.597,45.752,13.039,705088,2023178.94599,0.2030999343468256,13.46357889507623,0.09252668296615345
8.0,14.6509001732,2.85837715969,3.99925282549,4.22178000538,4.35080714347,4.36931716609,4.35693573356,77.0989430995,94.6398284319,109.308143624,116.602427979,124.687814998,1039.62714495,1029.42171987,1509.05326491,0.0,0.0,1.75784003735,1.69140005112,1.62738001347,0.0,0.0,1.0,5.515,45.751,13.057,705089,2023178.80375,1.0907651923678132,12.445522571898207,0.19551968324495067
